PATCO,AGELVLT,WORKSCHT,SALLVLT,CNT,AGELVLTMagnitude,WORKSCHTMagnitude,SALLVLTMagnitude
4,50-54,P - Part-time Nonseasonal,"$40,000 - $49,999",1,24493,1307,29706
4,50-54,I-Intermittent Nonseasonal,"$40,000 - $49,999",1,24493,13683,29706
4,65 or more,G - Full-time Seasonal,"$40,000 - $49,999",1,21557,729,29706
4,50-54,G - Full-time Seasonal,"$20,000 - $29,999",1,24493,729,26970
4,50-54,F-Full-time Nonseasonal,"$90,000 - $99,999",1,24493,154131,14905
4,50-54,F-Full-time Nonseasonal,"$140,000 - $149,999",1,24493,154131,2587
4,50-54,F - Full-time Nonseasonal,Unspecified or Zero,1,24493,46662,1350
4,45-49,Q - Part-time Seasonal,"$20,000 - $29,999",1,21059,64,26970
4,45-49,P-Part-time Nonseasonal,Unspecified or Zero,1,21059,10928,1350
4,45-49,P-Part-time Nonseasonal,"Less than $20,000",1,21059,10928,1961
4,55-59,J-Intermittent Seasonal,"$30,000 - $39,999",1,30359,1668,40789
4,55-59,P-Part-time Nonseasonal,"$50,000 - $59,999",1,30359,10928,25502
4,55-59,Q - Part-time Seasonal,"$20,000 - $29,999",1,30359,64,26970
4,55-59,Q - Part-time Seasonal,"$40,000 - $49,999",1,30359,64,29706
4,65 or more,F-Full-time Nonseasonal,"Less than $20,000",1,21557,154131,1961
4,65 or more,F-Full-time Nonseasonal,"$90,000 - $99,999",1,21557,154131,14905
4,65 or more,F - Full-time Nonseasonal,"$90,000 - $99,999",1,21557,46662,14905
4,65 or more,F - Full-time Nonseasonal,"$80,000 - $89,999",1,21557,46662,14182
4,60-64,P-Part-time Nonseasonal,Unspecified or Zero,1,28247,10928,1350
4,60-64,P-Part-time Nonseasonal,"Less than $20,000",1,28247,10928,1961
4,60-64,P - Part-time Nonseasonal,"$40,000 - $49,999",1,28247,1307,29706
4,60-64,J - Intermittent Seasonal,"$20,000 - $29,999",1,28247,105,26970
4,60-64,I-Intermittent Nonseasonal,"$70,000 - $79,999",1,28247,13683,19003
4,60-64,I-Intermittent Nonseasonal,"$60,000 - $69,999",1,28247,13683,19480
4,60-64,G-Full-time Seasonal,"$50,000 - $59,999",1,28247,4991,25502
4,60-64,F-Full-time Nonseasonal,"$90,000 - $99,999",1,28247,154131,14905
4,60-64,F-Full-time Nonseasonal,"$140,000 - $149,999",1,28247,154131,2587
4,60-64,F - Full-time Nonseasonal,"Less than $20,000",1,28247,46662,1961
4,55-59,S - Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,30359,9,40789
4,45-49,P-Part-time Nonseasonal,"$50,000 - $59,999",1,21059,10928,25502
4,45-49,F - Full-time Nonseasonal,Unspecified or Zero,1,21059,46662,1350
4,45-49,F - Full-time Nonseasonal,"$70,000 - $79,999",1,21059,46662,19003
4,25-29,J-Intermittent Seasonal,"$30,000 - $39,999",1,24507,1668,40789
4,25-29,I - Intermittent Nonseasonal,"$30,000 - $39,999",1,24507,1125,40789
4,25-29,G-Full-time Seasonal,"$40,000 - $49,999",1,24507,4991,29706
4,25-29,G - Full-time Seasonal,"$40,000 - $49,999",1,24507,729,29706
4,20-24,S-Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,15279,24,40789
4,20-24,Q - Part-time Seasonal,"$20,000 - $29,999",1,15279,64,26970
4,20-24,P - Part-time Nonseasonal,"Less than $20,000",1,15279,1307,1961
4,20-24,F-Full-time Nonseasonal,Unspecified or Zero,1,15279,154131,1350
3,Less than 20,J - Intermittent Seasonal,"$20,000 - $29,999",1,2541,105,26970
3,Less than 20,I - Intermittent Nonseasonal,"$20,000 - $29,999",1,2541,1125,26970
3,Less than 20,G-Full-time Seasonal,"$30,000 - $39,999",1,2541,4991,40789
3,Less than 20,G - Full-time Seasonal,"$20,000 - $29,999",1,2541,729,26970
3,Less than 20,F - Full-time Nonseasonal,"$30,000 - $39,999",1,2541,46662,40789
3,65 or more,S-Part-time Job Sharer Nonseasonal,"$40,000 - $49,999",1,21557,24,29706
3,65 or more,S-Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,21557,24,40789
3,65 or more,Q - Part-time Seasonal,"$40,000 - $49,999",1,21557,64,29706
4,25-29,I-Intermittent Nonseasonal,Unspecified or Zero,1,24507,13683,1350
4,25-29,Q - Part-time Seasonal,"$20,000 - $29,999",1,24507,64,26970
4,40-44,P-Part-time Nonseasonal,"$50,000 - $59,999",1,19462,10928,25502
4,30-34,F - Full-time Nonseasonal,"$60,000 - $69,999",1,26878,46662,19480
4,40-44,J-Intermittent Seasonal,"$20,000 - $29,999",1,19462,1668,26970
4,40-44,J - Intermittent Seasonal,"$20,000 - $29,999",1,19462,105,26970
4,40-44,G-Full-time Seasonal,"$40,000 - $49,999",1,19462,4991,29706
4,40-44,F - Full-time Nonseasonal,Unspecified or Zero,1,19462,46662,1350
4,40-44,F - Full-time Nonseasonal,"Less than $20,000",1,19462,46662,1961
4,35-39,Q - Part-time Seasonal,"$30,000 - $39,999",1,21648,64,40789
4,35-39,Q - Part-time Seasonal,"$20,000 - $29,999",1,21648,64,26970
4,35-39,P-Part-time Nonseasonal,"Less than $20,000",1,21648,10928,1961
4,35-39,F-Full-time Nonseasonal,"$70,000 - $79,999",1,21648,154131,19003
4,35-39,F-Full-time Nonseasonal,"$180,000 or more",1,21648,154131,3065
4,30-34,S-Part-time Job Sharer Nonseasonal,"$20,000 - $29,999",1,26878,24,26970
4,30-34,P-Part-time Nonseasonal,Unspecified or Zero,1,26878,10928,1350
4,30-34,J-Intermittent Seasonal,"$30,000 - $39,999",1,26878,1668,40789
4,30-34,I-Intermittent Nonseasonal,Unspecified or Zero,1,26878,13683,1350
4,30-34,G - Full-time Seasonal,"$20,000 - $29,999",1,26878,729,26970
4,65 or more,G - Full-time Seasonal,"$20,000 - $29,999",1,21557,729,26970
4,65 or more,I-Intermittent Nonseasonal,"$50,000 - $59,999",1,21557,13683,25502
2,50-54,P-Part-time Nonseasonal,"$70,000 - $79,999",1,24493,10928,19003
5,45-49,I-Intermittent Nonseasonal,"$40,000 - $49,999",1,21059,13683,29706
5,50-54,P - Part-time Nonseasonal,"$50,000 - $59,999",1,24493,1307,25502
5,50-54,G-Full-time Seasonal,"$50,000 - $59,999",1,24493,4991,25502
5,50-54,G - Full-time Seasonal,"$30,000 - $39,999",1,24493,729,40789
5,50-54,F-Full-time Nonseasonal,Unspecified or Zero,1,24493,154131,1350
5,50-54,F - Full-time Nonseasonal,"$150,000 - $159,999",1,24493,46662,4567
5,45-49,P-Part-time Nonseasonal,Unspecified or Zero,1,21059,10928,1350
5,45-49,P - Part-time Nonseasonal,"$30,000 - $39,999",1,21059,1307,40789
5,45-49,I - Intermittent Nonseasonal,"$30,000 - $39,999",1,21059,1125,40789
4,65 or more,P - Part-time Nonseasonal,"$50,000 - $59,999",1,21557,1307,25502
5,45-49,G-Full-time Seasonal,"$20,000 - $29,999",1,21059,4991,26970
5,45-49,F-Full-time Nonseasonal,"$130,000 - $139,999",1,21059,154131,5096
5,40-44,P-Part-time Nonseasonal,Unspecified or Zero,1,19462,10928,1350
5,40-44,P-Part-time Nonseasonal,"$60,000 - $69,999",1,19462,10928,19480
5,40-44,P - Part-time Nonseasonal,"$30,000 - $39,999",1,19462,1307,40789
5,40-44,P - Part-time Nonseasonal,"$20,000 - $29,999",1,19462,1307,26970
5,40-44,J-Intermittent Seasonal,"$20,000 - $29,999",1,19462,1668,26970
5,50-54,P-Part-time Nonseasonal,Unspecified or Zero,1,24493,10928,1350
5,55-59,F - Full-time Nonseasonal,"$140,000 - $149,999",1,30359,46662,2587
5,55-59,F-Full-time Nonseasonal,"$150,000 - $159,999",1,30359,154131,4567
5,55-59,I-Intermittent Nonseasonal,"$30,000 - $39,999",1,30359,13683,40789
5,65 or more,F-Full-time Nonseasonal,"$140,000 - $149,999",1,21557,154131,2587
5,65 or more,F-Full-time Nonseasonal,"$120,000 - $129,999",1,21557,154131,5366
5,65 or more,F - Full-time Nonseasonal,"$90,000 - $99,999",1,21557,46662,14905
5,65 or more,F - Full-time Nonseasonal,"$80,000 - $89,999",1,21557,46662,14182
5,65 or more,F - Full-time Nonseasonal,"$70,000 - $79,999",1,21557,46662,19003
5,65 or more,F - Full-time Nonseasonal,"$120,000 - $129,999",1,21557,46662,5366
5,65 or more,F - Full-time Nonseasonal,"$100,000 - $109,999",1,21557,46662,10369
5,60-64,P-Part-time Nonseasonal,"$30,000 - $39,999",1,28247,10928,40789
5,60-64,P-Part-time Nonseasonal,"$20,000 - $29,999",1,28247,10928,26970
5,60-64,I-Intermittent Nonseasonal,"$40,000 - $49,999",1,28247,13683,29706
5,60-64,F-Full-time Nonseasonal,"$130,000 - $139,999",1,28247,154131,5096
5,60-64,F-Full-time Nonseasonal,"$120,000 - $129,999",1,28247,154131,5366
5,60-64,F - Full-time Nonseasonal,"$90,000 - $99,999",1,28247,46662,14905
5,60-64,F - Full-time Nonseasonal,"$120,000 - $129,999",1,28247,46662,5366
5,55-59,I-Intermittent Nonseasonal,"$40,000 - $49,999",1,30359,13683,29706
5,40-44,I - Intermittent Nonseasonal,"$50,000 - $59,999",1,19462,1125,25502
5,40-44,G-Full-time Seasonal,"$30,000 - $39,999",1,19462,4991,40789
5,40-44,F-Full-time Nonseasonal,Unspecified or Zero,1,19462,154131,1350
5,25-29,P - Part-time Nonseasonal,"$40,000 - $49,999",1,24507,1307,29706
5,25-29,F-Full-time Nonseasonal,"$90,000 - $99,999",1,24507,154131,14905
5,20-24,Q-Part-time Seasonal,"$20,000 - $29,999",1,15279,697,26970
5,20-24,P-Part-time Nonseasonal,"$60,000 - $69,999",1,15279,10928,19480
5,20-24,I-Intermittent Nonseasonal,"$60,000 - $69,999",1,15279,13683,19480
5,20-24,I - Intermittent Nonseasonal,"$60,000 - $69,999",1,15279,1125,19480
5,20-24,F-Full-time Nonseasonal,"$70,000 - $79,999",1,15279,154131,19003
4,Less than 20,P - Part-time Nonseasonal,"$30,000 - $39,999",1,2541,1307,40789
4,Less than 20,P - Part-time Nonseasonal,"$20,000 - $29,999",1,2541,1307,26970
4,Less than 20,I-Intermittent Nonseasonal,"$30,000 - $39,999",1,2541,13683,40789
4,Less than 20,G-Full-time Seasonal,"$30,000 - $39,999",1,2541,4991,40789
4,Less than 20,F-Full-time Nonseasonal,Unspecified or Zero,1,2541,154131,1350
4,65 or more,Q - Part-time Seasonal,"$30,000 - $39,999",1,21557,64,40789
4,65 or more,P-Part-time Nonseasonal,Unspecified or Zero,1,21557,10928,1350
4,65 or more,P-Part-time Nonseasonal,"Less than $20,000",1,21557,10928,1961
4,65 or more,P-Part-time Nonseasonal,"$60,000 - $69,999",1,21557,10928,19480
5,25-29,I-Intermittent Nonseasonal,"$70,000 - $79,999",1,24507,13683,19003
5,25-29,P - Part-time Nonseasonal,"$60,000 - $69,999",1,24507,1307,19480
5,40-44,F-Full-time Nonseasonal,"$110,000 - $119,999",1,19462,154131,8683
5,30-34,F-Full-time Nonseasonal,"$110,000 - $119,999",1,26878,154131,8683
5,40-44,F - Full-time Nonseasonal,"$140,000 - $149,999",1,19462,46662,2587
5,40-44,F - Full-time Nonseasonal,"$120,000 - $129,999",1,19462,46662,5366
5,35-39,P-Part-time Nonseasonal,"$80,000 - $89,999",1,21648,10928,14182
5,35-39,I-Intermittent Nonseasonal,"$60,000 - $69,999",1,21648,13683,19480
5,35-39,I-Intermittent Nonseasonal,"$50,000 - $59,999",1,21648,13683,25502
5,35-39,F-Full-time Nonseasonal,Unspecified or Zero,1,21648,154131,1350
5,35-39,F-Full-time Nonseasonal,"$120,000 - $129,999",1,21648,154131,5366
5,35-39,F-Full-time Nonseasonal,"$100,000 - $109,999",1,21648,154131,10369
5,35-39,F - Full-time Nonseasonal,"$150,000 - $159,999",1,21648,46662,4567
5,35-39,F - Full-time Nonseasonal,"$120,000 - $129,999",1,21648,46662,5366
5,30-34,Q-Part-time Seasonal,"$40,000 - $49,999",1,26878,697,29706
5,30-34,P - Part-time Nonseasonal,"$50,000 - $59,999",1,26878,1307,25502
5,30-34,P - Part-time Nonseasonal,"$30,000 - $39,999",1,26878,1307,40789
5,30-34,I - Intermittent Nonseasonal,"$30,000 - $39,999",1,26878,1125,40789
5,30-34,G-Full-time Seasonal,"$40,000 - $49,999",1,26878,4991,29706
3,65 or more,P-Part-time Nonseasonal,Unspecified or Zero,1,21557,10928,1350
3,65 or more,P - Part-time Nonseasonal,"$60,000 - $69,999",1,21557,1307,19480
3,65 or more,P - Part-time Nonseasonal,"$20,000 - $29,999",1,21557,1307,26970
2,65 or more,P - Part-time Nonseasonal,"$120,000 - $129,999",1,21557,1307,5366
2,Less than 20,F - Full-time Nonseasonal,"$20,000 - $29,999",1,2541,46662,26970
2,65 or more,S-Part-time Job Sharer Nonseasonal,"$80,000 - $89,999",1,21557,24,14182
2,65 or more,P-Part-time Nonseasonal,"$170,000 - $179,999",1,21557,10928,945
2,65 or more,P - Part-time Nonseasonal,"$80,000 - $89,999",1,21557,1307,14182
2,65 or more,P - Part-time Nonseasonal,"$60,000 - $69,999",1,21557,1307,19480
2,65 or more,P - Part-time Nonseasonal,"$40,000 - $49,999",1,21557,1307,29706
2,65 or more,P - Part-time Nonseasonal,"$130,000 - $139,999",1,21557,1307,5096
2,65 or more,I-Intermittent Nonseasonal,"$180,000 or more",1,21557,13683,3065
3,65 or more,I-Intermittent Nonseasonal,"$90,000 - $99,999",1,21557,13683,14905
2,65 or more,I - Intermittent Nonseasonal,"$20,000 - $29,999",1,21557,1125,26970
2,65 or more,G-Full-time Seasonal,"$40,000 - $49,999",1,21557,4991,29706
2,65 or more,G - Full-time Seasonal,"$60,000 - $69,999",1,21557,729,19480
2,65 or more,G - Full-time Seasonal,"$50,000 - $59,999",1,21557,729,25502
2,65 or more,F - Full-time Nonseasonal,"$30,000 - $39,999",1,21557,46662,40789
2,60-64,S-Part-time Job Sharer Nonseasonal,"$90,000 - $99,999",1,28247,24,14905
2,60-64,S-Part-time Job Sharer Nonseasonal,"$80,000 - $89,999",1,28247,24,14182
2,Less than 20,F - Full-time Nonseasonal,"$40,000 - $49,999",1,2541,46662,29706
2,Less than 20,F-Full-time Nonseasonal,"$20,000 - $29,999",1,2541,154131,26970
2,Less than 20,F-Full-time Nonseasonal,"$50,000 - $59,999",1,2541,154131,25502
2,Less than 20,F-Full-time Nonseasonal,"$60,000 - $69,999",1,2541,154131,19480
3,25-29,Q-Part-time Seasonal,"Less than $20,000",1,24507,697,1961
3,25-29,Q - Part-time Seasonal,"$30,000 - $39,999",1,24507,64,40789
3,25-29,P - Part-time Nonseasonal,"$20,000 - $29,999",1,24507,1307,26970
3,25-29,I-Intermittent Nonseasonal,"$60,000 - $69,999",1,24507,13683,19480
3,25-29,I - Intermittent Nonseasonal,"$50,000 - $59,999",1,24507,1125,25502
3,25-29,F-Full-time Nonseasonal,"$110,000 - $119,999",1,24507,154131,8683
3,25-29,F - Full-time Nonseasonal,"$90,000 - $99,999",1,24507,46662,14905
3,20-24,P-Part-time Nonseasonal,"$50,000 - $59,999",1,15279,10928,25502
3,20-24,J-Intermittent Seasonal,"$30,000 - $39,999",1,15279,1668,40789
3,20-24,I-Intermittent Nonseasonal,"$50,000 - $59,999",1,15279,13683,25502
3,20-24,I - Intermittent Nonseasonal,"$40,000 - $49,999",1,15279,1125,29706
3,20-24,G-Full-time Seasonal,"$40,000 - $49,999",1,15279,4991,29706
3,20-24,G - Full-time Seasonal,"$40,000 - $49,999",1,15279,729,29706
3,20-24,F - Full-time Nonseasonal,"$50,000 - $59,999",1,15279,46662,25502
2,Less than 20,I-Intermittent Nonseasonal,"$30,000 - $39,999",1,2541,13683,40789
2,60-64,P-Part-time Nonseasonal,Unspecified or Zero,1,28247,10928,1350
2,60-64,P-Part-time Nonseasonal,"$180,000 or more",1,28247,10928,3065
2,60-64,P-Part-time Nonseasonal,"$170,000 - $179,999",1,28247,10928,945
2,55-59,P - Part-time Nonseasonal,"$30,000 - $39,999",1,30359,1307,40789
2,55-59,P - Part-time Nonseasonal,"$120,000 - $129,999",1,30359,1307,5366
2,55-59,P - Part-time Nonseasonal,"$110,000 - $119,999",1,30359,1307,8683
2,55-59,J-Intermittent Seasonal,"$20,000 - $29,999",1,30359,1668,26970
2,55-59,I - Intermittent Nonseasonal,"$160,000 - $169,999",1,30359,1125,1603
2,55-59,I - Intermittent Nonseasonal,"$100,000 - $109,999",1,30359,1125,10369
2,55-59,G-Full-time Seasonal,"$70,000 - $79,999",1,30359,4991,19003
2,55-59,G-Full-time Seasonal,"$100,000 - $109,999",1,30359,4991,10369
2,55-59,G - Full-time Seasonal,"$80,000 - $89,999",1,30359,729,14182
2,55-59,G - Full-time Seasonal,"$50,000 - $59,999",1,30359,729,25502
2,55-59,G - Full-time Seasonal,"$40,000 - $49,999",1,30359,729,29706
2,50-54,S-Part-time Job Sharer Nonseasonal,"$40,000 - $49,999",1,24493,24,29706
2,50-54,S-Part-time Job Sharer Nonseasonal,"$100,000 - $109,999",1,24493,24,10369
2,50-54,S - Part-time Job Sharer Nonseasonal,"$60,000 - $69,999",1,24493,9,19480
2,50-54,Q - Part-time Seasonal,"$50,000 - $59,999",1,24493,64,25502
2,50-54,P-Part-time Nonseasonal,Unspecified or Zero,1,24493,10928,1350
2,55-59,P - Part-time Nonseasonal,"$130,000 - $139,999",1,30359,1307,5096
2,55-59,P - Part-time Nonseasonal,"$50,000 - $59,999",1,30359,1307,25502
2,60-64,P - Part-time Nonseasonal,"$60,000 - $69,999",1,28247,1307,19480
2,55-59,P - Part-time Nonseasonal,"$80,000 - $89,999",1,30359,1307,14182
2,60-64,P - Part-time Nonseasonal,"$140,000 - $149,999",1,28247,1307,2587
2,60-64,P - Part-time Nonseasonal,"$130,000 - $139,999",1,28247,1307,5096
2,60-64,P - Part-time Nonseasonal,"$120,000 - $129,999",1,28247,1307,5366
2,60-64,P - Part-time Nonseasonal,"$100,000 - $109,999",1,28247,1307,10369
2,60-64,J - Intermittent Seasonal,"$20,000 - $29,999",1,28247,105,26970
2,60-64,I-Intermittent Nonseasonal,"Less than $20,000",1,28247,13683,1961
2,60-64,I - Intermittent Nonseasonal,"$150,000 - $159,999",1,28247,1125,4567
2,60-64,I - Intermittent Nonseasonal,"$130,000 - $139,999",1,28247,1125,5096
2,60-64,I - Intermittent Nonseasonal,"$120,000 - $129,999",1,28247,1125,5366
2,60-64,I - Intermittent Nonseasonal,"$100,000 - $109,999",1,28247,1125,10369
2,60-64,G-Full-time Seasonal,"$40,000 - $49,999",1,28247,4991,29706
2,60-64,G-Full-time Seasonal,"$100,000 - $109,999",1,28247,4991,10369
2,60-64,G - Full-time Seasonal,"$60,000 - $69,999",1,28247,729,19480
2,60-64,F - Full-time Nonseasonal,Unspecified or Zero,1,28247,46662,1350
2,55-59,P - Part-time Nonseasonal,"$90,000 - $99,999",1,30359,1307,14905
3,30-34,F - Full-time Nonseasonal,"$120,000 - $129,999",1,26878,46662,5366
3,30-34,I-Intermittent Nonseasonal,"$60,000 - $69,999",1,26878,13683,19480
3,30-34,I-Intermittent Nonseasonal,Unspecified or Zero,1,26878,13683,1350
3,60-64,I - Intermittent Nonseasonal,"$20,000 - $29,999",1,28247,1125,26970
3,60-64,F-Full-time Nonseasonal,"$140,000 - $149,999",1,28247,154131,2587
3,60-64,F - Full-time Nonseasonal,Unspecified or Zero,1,28247,46662,1350
3,60-64,F - Full-time Nonseasonal,"$140,000 - $149,999",1,28247,46662,2587
3,55-59,S-Part-time Job Sharer Nonseasonal,"$60,000 - $69,999",1,30359,24,19480
3,55-59,Q - Part-time Seasonal,"$40,000 - $49,999",1,30359,64,29706
3,55-59,Q - Part-time Seasonal,"$30,000 - $39,999",1,30359,64,40789
3,55-59,Q - Part-time Seasonal,"$20,000 - $29,999",1,30359,64,26970
3,55-59,P-Part-time Nonseasonal,"$70,000 - $79,999",1,30359,10928,19003
3,55-59,P - Part-time Nonseasonal,"$70,000 - $79,999",1,30359,1307,19003
3,55-59,I - Intermittent Nonseasonal,"$50,000 - $59,999",1,30359,1125,25502
3,55-59,I - Intermittent Nonseasonal,"$20,000 - $29,999",1,30359,1125,26970
3,55-59,G-Full-time Seasonal,"$70,000 - $79,999",1,30359,4991,19003
3,55-59,G - Full-time Seasonal,"$20,000 - $29,999",1,30359,729,26970
3,50-54,S-Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,24493,24,40789
3,50-54,Q-Part-time Seasonal,"Less than $20,000",1,24493,697,1961
3,60-64,G - Full-time Seasonal,"$60,000 - $69,999",1,28247,729,19480
3,60-64,I - Intermittent Nonseasonal,"$70,000 - $79,999",1,28247,1125,19003
3,50-54,J - Intermittent Seasonal,"$30,000 - $39,999",1,24493,105,40789
3,60-64,I - Intermittent Nonseasonal,Unspecified or Zero,1,28247,1125,1350
3,65 or more,I-Intermittent Nonseasonal,"$80,000 - $89,999",1,21557,13683,14182
3,65 or more,I-Intermittent Nonseasonal,"$150,000 - $159,999",1,21557,13683,4567
3,65 or more,I - Intermittent Nonseasonal,"$60,000 - $69,999",1,21557,1125,19480
3,65 or more,F - Full-time Nonseasonal,Unspecified or Zero,1,21557,46662,1350
3,65 or more,F - Full-time Nonseasonal,"$120,000 - $129,999",1,21557,46662,5366
3,60-64,S-Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,28247,24,40789
3,60-64,Q-Part-time Seasonal,"$60,000 - $69,999",1,28247,697,19480
3,60-64,Q-Part-time Seasonal,"$50,000 - $59,999",1,28247,697,25502
3,60-64,P-Part-time Nonseasonal,Unspecified or Zero,1,28247,10928,1350
3,60-64,P-Part-time Nonseasonal,"$100,000 - $109,999",1,28247,10928,10369
3,60-64,P - Part-time Nonseasonal,"$20,000 - $29,999",1,28247,1307,26970
3,60-64,J - Intermittent Seasonal,"$30,000 - $39,999",1,28247,105,40789
3,60-64,I-Intermittent Nonseasonal,Unspecified or Zero,1,28247,13683,1350
3,60-64,I-Intermittent Nonseasonal,"$80,000 - $89,999",1,28247,13683,14182
3,60-64,I-Intermittent Nonseasonal,"$70,000 - $79,999",1,28247,13683,19003
3,50-54,P - Part-time Nonseasonal,"$20,000 - $29,999",1,24493,1307,26970
3,50-54,I-Intermittent Nonseasonal,Unspecified or Zero,1,24493,13683,1350
3,30-34,J - Intermittent Seasonal,"$30,000 - $39,999",1,26878,105,40789
3,40-44,J-Intermittent Seasonal,"$30,000 - $39,999",1,19462,1668,40789
3,40-44,I-Intermittent Nonseasonal,"$60,000 - $69,999",1,19462,13683,19480
3,40-44,G-Full-time Seasonal,"$60,000 - $69,999",1,19462,4991,19480
3,35-39,Q - Part-time Seasonal,"$40,000 - $49,999",1,21648,64,29706
3,35-39,P-Part-time Nonseasonal,"$60,000 - $69,999",1,21648,10928,19480
3,35-39,P - Part-time Nonseasonal,"$60,000 - $69,999",1,21648,1307,19480
3,35-39,I-Intermittent Nonseasonal,Unspecified or Zero,1,21648,13683,1350
3,35-39,I - Intermittent Nonseasonal,"$80,000 - $89,999",1,21648,1125,14182
3,35-39,I - Intermittent Nonseasonal,"$50,000 - $59,999",1,21648,1125,25502
3,35-39,I - Intermittent Nonseasonal,"$20,000 - $29,999",1,21648,1125,26970
3,30-34,S-Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,26878,24,40789
3,30-34,S-Part-time Job Sharer Nonseasonal,"$20,000 - $29,999",1,26878,24,26970
3,30-34,Q-Part-time Seasonal,"Less than $20,000",1,26878,697,1961
3,30-34,Q-Part-time Seasonal,"$50,000 - $59,999",1,26878,697,25502
3,30-34,P-Part-time Nonseasonal,"$60,000 - $69,999",1,26878,10928,19480
3,30-34,P - Part-time Nonseasonal,"$70,000 - $79,999",1,26878,1307,19003
3,40-44,J - Intermittent Seasonal,"$30,000 - $39,999",1,19462,105,40789
3,40-44,P - Part-time Nonseasonal,"$20,000 - $29,999",1,19462,1307,26970
3,50-54,I - Intermittent Nonseasonal,Unspecified or Zero,1,24493,1125,1350
3,40-44,P - Part-time Nonseasonal,"$50,000 - $59,999",1,19462,1307,25502
3,50-54,I - Intermittent Nonseasonal,"$50,000 - $59,999",1,24493,1125,25502
3,50-54,I - Intermittent Nonseasonal,"$20,000 - $29,999",1,24493,1125,26970
3,50-54,G-Full-time Seasonal,"$70,000 - $79,999",1,24493,4991,19003
